transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_success_count,previous_failure_count,historical_success_rate,device_type,channel,transaction_hour,recovery_probability,recovered,recovered_amount
TXN_000220,1734,389.26,Credit Card,Expired Card,0,17,3,0.85,Tablet,App,14,0.47152684999999994,0,0.0
TXN_000221,1440,894.39,UPI,Insufficient Funds,3,8,0,1.0,Desktop,Web,0,0.450264025,0,0.0
TXN_000222,2295,1144.45,UPI,Gateway Error,0,5,2,0.7142857142857143,Mobile,App,3,0.7882103035714286,0,0.0
TXN_000223,836,3775.18,UPI,Gateway Error,2,6,1,0.8571428571428571,Mobile,App,14,0.7273477642857142,0,0.0
TXN_000224,203,575.49,UPI,Bank Decline,0,10,2,0.8333333333333334,Desktop,App,18,0.611061275,1,575.49
TXN_000225,123,208.78,UPI,Authentication Failure,2,10,3,0.7692307692307693,Mobile,Web,20,0.5835165115384615,1,208.78
TXN_000226,401,444.47,Credit Card,Expired Card,2,3,3,0.5,Desktop,Web,23,0.12138882499999999,0,0.0
TXN_000227,767,1309.82,UPI,Network Timeout,1,6,2,0.75,Mobile,App,16,0.76922545,1,1309.82
TXN_000228,294,358.48,UPI,Network Timeout,2,6,1,0.8571428571428571,Desktop,App,1,0.7658895142857142,1,358.48
TXN_000229,2328,203.22,Wallet,Authentication Failure,1,8,1,0.8888888888888888,Mobile,Web,21,0.7253252833333333,1,203.22
TXN_000230,2932,364.51,Wallet,Bank Decline,2,10,2,0.8333333333333334,Tablet,App,0,0.471588725,0,0.0
TXN_000231,198,434.11,Credit Card,Gateway Error,1,7,1,0.875,Mobile,App,12,0.8164147249999999,1,434.11
TXN_000232,1931,279.74,UPI,Gateway Error,0,12,2,0.8571428571428571,Tablet,App,15,0.8760863642857142,1,279.74
TXN_000233,2800,791.54,Debit Card,Network Timeout,1,5,2,0.7142857142857143,Mobile,Web,22,0.7490925785714284,1,791.54
TXN_000234,2192,624.39,Credit Card,Expired Card,0,7,1,0.875,Mobile,App,4,0.48593902499999997,0,0.0
TXN_000235,609,1251.08,UPI,Bank Decline,3,11,4,0.7333333333333333,Tablet,Web,14,0.3393722999999999,0,0.0
TXN_000236,1148,465.59,Credit Card,Gateway Error,2,15,5,0.75,Desktop,App,6,0.671336025,1,465.59
TXN_000237,187,1039.45,UPI,Authentication Failure,2,8,1,0.8888888888888888,Desktop,Web,11,0.6532347083333333,0,0.0
TXN_000238,2512,448.62,Wallet,Expired Card,1,16,5,0.7619047619047619,Mobile,App,19,0.3485213071428571,1,448.62
TXN_000239,1795,269.43,Debit Card,Authentication Failure,1,4,1,0.8,Mobile,App,21,0.6718264250000001,0,0.0
TXN_000240,660,430.77,UPI,Network Timeout,1,10,0,1.0,Mobile,Web,17,0.9214230749999999,1,430.77
TXN_000241,2812,182.25,UPI,Gateway Error,2,7,1,0.875,Desktop,App,13,0.747044375,0,0.0
TXN_000242,1956,2781.02,UPI,Insufficient Funds,0,7,0,1.0,Mobile,Web,2,0.65554745,1,2781.02
TXN_000243,2451,745.46,Net Banking,Insufficient Funds,1,10,7,0.5882352941176471,Desktop,App,14,0.34357752647058826,0,0.0
TXN_000244,1370,352.02,UPI,Bank Decline,2,7,3,0.7,Desktop,App,11,0.39161995,0,0.0
TXN_000245,1987,491.71,UPI,Insufficient Funds,0,5,1,0.8333333333333334,Mobile,Web,16,0.561270725,1,491.71
TXN_000246,1535,100.0,UPI,Bank Decline,2,8,2,0.8,Desktop,App,5,0.45225000000000004,1,100.0
TXN_000247,147,2095.36,UPI,Insufficient Funds,0,11,3,0.7857142857142857,Desktop,App,8,0.5286901714285713,1,2095.36
TXN_000248,2912,1937.66,Net Banking,Bank Decline,0,6,1,0.8571428571428571,Desktop,App,10,0.6219415642857142,0,0.0
TXN_000249,1735,724.9,Net Banking,Network Timeout,1,8,3,0.7272727272727273,Desktop,Web,12,0.7570513863636363,1,724.9
TXN_000250,1844,858.83,UPI,Network Timeout,1,8,1,0.8888888888888888,Mobile,App,0,0.8536862583333332,0,0.0
TXN_000251,489,241.26,UPI,Bank Decline,0,5,1,0.8333333333333334,Mobile,Web,5,0.6118968499999999,0,0.0
TXN_000252,2977,255.7,Credit Card,Gateway Error,0,4,5,0.4444444444444444,Desktop,App,12,0.6285274166666667,1,255.7
TXN_000253,1960,171.09,Debit Card,Authentication Failure,2,12,1,0.9230769230769231,Desktop,App,6,0.6759184288461538,0,0.0
TXN_000254,1664,584.73,UPI,Insufficient Funds,0,10,1,0.9090909090909091,Mobile,App,3,0.6064927204545454,1,584.73
TXN_000255,2599,1554.37,UPI,Bank Decline,1,7,1,0.875,Tablet,Web,4,0.5636140749999999,0,0.0
TXN_000256,2386,489.52,UPI,Gateway Error,0,10,0,1.0,Desktop,Web,1,0.95,1,489.52
TXN_000257,2920,878.45,UPI,Bank Decline,0,5,3,0.625,Desktop,App,21,0.485303875,0,0.0
TXN_000258,641,1455.45,Debit Card,Bank Decline,0,9,4,0.6923076923076923,Mobile,App,3,0.5242459903846154,0,0.0
TXN_000259,1803,181.4,UPI,Gateway Error,2,8,4,0.6666666666666666,Mobile,App,13,0.6220465,0,0.0
TXN_000260,2521,2911.58,UPI,Insufficient Funds,0,12,3,0.8,Mobile,App,16,0.53522105,1,2911.58
TXN_000261,1970,1678.84,Debit Card,Authentication Failure,1,5,2,0.7142857142857143,Mobile,App,9,0.6168743285714285,1,1678.84
TXN_000262,2199,1003.36,Debit Card,Network Timeout,1,5,2,0.7142857142857143,Desktop,App,16,0.7485630285714284,1,1003.36
TXN_000263,1439,1393.08,UPI,Gateway Error,0,10,0,1.0,Mobile,App,9,0.95,1,1393.08
TXN_000264,1635,1446.44,UPI,Insufficient Funds,1,8,1,0.8888888888888888,Mobile,Web,10,0.5222172333333333,0,0.0
TXN_000265,263,840.6,Debit Card,Gateway Error,2,14,2,0.875,Desktop,App,17,0.7453985,0,0.0
TXN_000266,1788,2085.2,Credit Card,Authentication Failure,1,11,3,0.7857142857142857,Mobile,App,2,0.6587155714285715,1,2085.2
TXN_000267,2192,463.07,Credit Card,Network Timeout,2,7,1,0.875,Mobile,App,16,0.776342325,1,463.07
TXN_000268,2394,962.42,UPI,Authentication Failure,1,6,1,0.8571428571428571,Mobile,App,18,0.7043796642857142,0,0.0
TXN_000269,624,1914.7,UPI,Gateway Error,3,11,1,0.9166666666666666,Desktop,App,21,0.69771325,0,0.0
TXN_000270,1017,100.0,UPI,Insufficient Funds,1,8,0,1.0,Mobile,App,12,0.59225,1,100.0
TXN_000271,881,944.23,UPI,Gateway Error,3,4,2,0.6666666666666666,Desktop,Web,19,0.550139425,1,944.23
TXN_000272,2050,1187.59,UPI,Network Timeout,1,4,1,0.8,Mobile,App,3,0.7995310250000001,0,0.0
TXN_000273,2945,169.57,Net Banking,Insufficient Funds,1,5,3,0.625,Mobile,App,5,0.36707607499999995,1,169.57
TXN_000274,1328,833.35,Credit Card,Insufficient Funds,3,8,0,1.0,Mobile,App,11,0.450416625,0,0.0
TXN_000275,2302,352.49,Credit Card,Gateway Error,0,10,1,0.9090909090909091,Mobile,App,12,0.9070733204545454,1,352.49
TXN_000276,453,913.65,Credit Card,Gateway Error,0,6,3,0.6666666666666666,Mobile,Web,0,0.760215875,0,0.0
TXN_000277,1184,616.46,Credit Card,Gateway Error,2,11,4,0.7333333333333333,Mobile,Web,18,0.6609588499999999,1,616.46
TXN_000278,2057,311.98,Debit Card,Bank Decline,0,8,0,1.0,Mobile,App,17,0.71172005,1,311.98
TXN_000279,1683,1616.04,Debit Card,Gateway Error,1,4,3,0.5714285714285714,Mobile,App,12,0.6313170428571427,1,1616.04
TXN_000280,2864,475.95,UPI,Bank Decline,1,9,2,0.8181818181818182,Mobile,Web,22,0.5322192159090909,1,475.95
TXN_000281,2256,825.48,UPI,Insufficient Funds,3,11,1,0.9166666666666666,Mobile,Web,17,0.40043629999999997,0,0.0
TXN_000282,1155,1903.1,Wallet,Network Timeout,2,5,5,0.5,Mobile,App,19,0.5477422499999999,1,1903.1
TXN_000283,404,319.46,Credit Card,Gateway Error,1,8,6,0.5714285714285714,Mobile,Web,19,0.6345584928571428,0,0.0
TXN_000284,2200,669.44,Debit Card,Expired Card,0,7,2,0.7777777777777778,Mobile,App,14,0.42749306666666664,0,0.0
TXN_000285,2102,447.53,Debit Card,Network Timeout,2,8,1,0.8888888888888888,Tablet,Web,10,0.7847145083333333,1,447.53
TXN_000286,1697,534.99,Credit Card,Expired Card,0,6,1,0.8571428571428571,Mobile,App,22,0.47544823928571417,1,534.99
TXN_000287,628,3732.63,Credit Card,Bank Decline,1,6,1,0.8571428571428571,Desktop,Web,9,0.5474541392857143,1,3732.63
TXN_000288,587,958.55,Wallet,Insufficient Funds,0,7,2,0.7777777777777778,Mobile,App,9,0.5267702916666666,0,0.0
TXN_000289,1649,854.81,Debit Card,Network Timeout,0,8,1,0.8888888888888888,Mobile,Web,13,0.9236963083333334,1,854.81
TXN_000290,1444,1011.58,Debit Card,Insufficient Funds,2,3,6,0.3333333333333333,Desktop,Web,17,0.11997105,0,0.0
TXN_000291,1446,938.43,UPI,Network Timeout,0,9,5,0.6428571428571429,Mobile,App,15,0.7758682107142858,1,938.43
TXN_000292,104,154.37,Net Banking,Authentication Failure,2,8,1,0.8888888888888888,Mobile,App,3,0.6554474083333333,1,154.37
TXN_000293,254,4177.25,Debit Card,Insufficient Funds,1,8,1,0.8888888888888888,Mobile,App,13,0.5153902083333332,0,0.0
TXN_000294,2558,206.13,Debit Card,Bank Decline,0,7,1,0.875,Mobile,App,18,0.636984675,1,206.13
TXN_000295,1497,2659.98,UPI,Authentication Failure,0,11,1,0.9166666666666666,Desktop,App,8,0.8058500500000001,0,0.0
TXN_000296,99,1090.52,Credit Card,Bank Decline,0,5,1,0.8333333333333334,Desktop,App,20,0.6097737,1,1090.52
TXN_000297,2201,768.64,UPI,Insufficient Funds,1,9,3,0.75,Desktop,App,22,0.4405784,1,768.64
TXN_000298,1885,520.93,Credit Card,Network Timeout,3,9,2,0.8181818181818182,Mobile,App,9,0.6721067659090909,1,520.93
TXN_000299,2962,5346.13,Credit Card,Bank Decline,0,10,2,0.8333333333333334,Desktop,App,5,0.599134675,0,0.0
TXN_000300,1920,1078.79,UPI,Network Timeout,0,5,2,0.7142857142857143,Desktop,App,7,0.8183744535714285,1,1078.79
TXN_000301,878,674.62,Credit Card,Bank Decline,1,8,2,0.8,Desktop,App,12,0.52081345,1,674.62
TXN_000302,338,433.46,Credit Card,Bank Decline,3,14,2,0.875,Mobile,App,6,0.42641635,1,433.46
TXN_000303,2870,393.82,Debit Card,Insufficient Funds,0,12,2,0.8571428571428571,Desktop,App,9,0.5758011642857142,1,393.82
TXN_000304,957,692.62,Credit Card,Authentication Failure,0,9,1,0.9,Mobile,App,11,0.8007684500000001,1,692.62
TXN_000305,1705,315.93,Credit Card,Insufficient Funds,1,11,5,0.6875,Mobile,App,13,0.404210175,0,0.0
TXN_000306,161,1145.64,Debit Card,Bank Decline,3,8,0,1.0,Mobile,App,8,0.4996359,0,0.0
TXN_000307,1604,396.82,Credit Card,Authentication Failure,1,5,1,0.8333333333333334,Desktop,App,10,0.69150795,1,396.82
TXN_000308,2849,1486.18,Wallet,Authentication Failure,1,11,1,0.9166666666666666,Mobile,Web,8,0.73878455,1,1486.18
TXN_000309,398,1459.82,UPI,Bank Decline,2,8,1,0.8888888888888888,Mobile,App,13,0.5021837833333332,1,1459.82
TXN_000310,1301,636.29,Credit Card,Authentication Failure,0,10,1,0.9090909090909091,Mobile,App,19,0.8063638204545455,1,636.29
TXN_000311,816,1058.11,UPI,Authentication Failure,0,7,0,1.0,Mobile,App,19,0.859854725,1,1058.11
TXN_000312,1528,1101.35,Debit Card,Network Timeout,5,5,2,0.7142857142857143,Mobile,App,3,0.46831805357142847,1,1101.35
TXN_000313,1920,206.47,Debit Card,Gateway Error,0,5,2,0.7142857142857143,Desktop,App,21,0.7905552535714285,1,206.47
TXN_000314,1416,2658.07,Debit Card,Insufficient Funds,1,9,4,0.6923076923076923,Mobile,App,2,0.4012394403846154,0,0.0
TXN_000315,1159,542.08,UPI,Network Timeout,1,10,1,0.9090909090909091,Mobile,App,4,0.8665993454545452,1,542.08
TXN_000316,1219,1160.33,Wallet,Authentication Failure,1,5,4,0.5555555555555556,Desktop,App,9,0.5229325083333334,0,0.0
TXN_000317,401,1186.66,Net Banking,Gateway Error,1,3,3,0.5,Mobile,Web,9,0.5895333500000001,1,1186.66
TXN_000318,640,100.0,UPI,Network Timeout,5,11,1,0.9166666666666666,Mobile,App,11,0.5922499999999998,1,100.0
TXN_000319,2736,393.25,Credit Card,Expired Card,2,9,1,0.9,Desktop,App,19,0.36151687499999996,0,0.0
TXN_000320,460,1302.83,Net Banking,Insufficient Funds,1,6,0,1.0,Mobile,App,15,0.5892429250000001,1,1302.83
TXN_000321,955,699.11,Credit Card,Network Timeout,1,6,3,0.6666666666666666,Mobile,Web,4,0.7207522249999999,1,699.11
TXN_000322,470,1154.21,Credit Card,Network Timeout,3,12,1,0.9230769230769231,Mobile,App,23,0.7334606288461538,1,1154.21
TXN_000323,1046,716.15,Credit Card,Gateway Error,2,12,1,0.9230769230769231,Mobile,App,7,0.7745557788461539,0,0.0
TXN_000324,2798,1778.46,Credit Card,Insufficient Funds,3,8,2,0.8,Mobile,Web,12,0.32805385,1,1778.46
TXN_000325,1694,728.67,Credit Card,Insufficient Funds,0,5,0,1.0,Desktop,Web,21,0.660678325,1,728.67
TXN_000326,2086,2078.23,UPI,Bank Decline,0,11,1,0.9166666666666666,Mobile,App,7,0.657304425,0,0.0
TXN_000327,2278,303.68,Credit Card,Bank Decline,1,9,5,0.6428571428571429,Mobile,App,11,0.42745508571428575,0,0.0
TXN_000328,563,600.58,Net Banking,Insufficient Funds,0,5,3,0.625,Mobile,Web,23,0.43599854999999993,0,0.0
TXN_000329,2486,413.76,Net Banking,Network Timeout,0,7,1,0.875,Desktop,Web,21,0.9164656,1,413.76
TXN_000330,1800,907.7,Debit Card,Gateway Error,1,5,2,0.7142857142857143,Mobile,Web,18,0.7188021785714286,1,907.7
TXN_000331,2075,532.22,UPI,Bank Decline,2,6,1,0.8571428571428571,Mobile,Web,10,0.4854551642857142,0,0.0
TXN_000332,226,553.57,Debit Card,Insufficient Funds,2,6,0,1.0,Mobile,App,15,0.521116075,0,0.0
TXN_000333,798,378.49,UPI,Insufficient Funds,1,7,0,1.0,Mobile,App,23,0.5915537750000001,1,378.49
TXN_000334,2332,460.09,Credit Card,Insufficient Funds,2,7,2,0.7777777777777778,Mobile,App,19,0.3880164416666666,0,0.0
TXN_000335,2927,659.7,Credit Card,Network Timeout,2,5,1,0.8333333333333334,Mobile,App,20,0.7508507499999999,1,659.7
TXN_000336,960,132.02,UPI,Gateway Error,0,6,1,0.8571428571428571,Tablet,App,19,0.8764556642857142,1,132.02
TXN_000337,1505,105.49,Credit Card,Gateway Error,2,4,4,0.5,Mobile,Web,16,0.522236275,0,0.0
TXN_000338,453,697.37,Debit Card,Network Timeout,0,6,3,0.6666666666666666,Mobile,Web,6,0.7907565750000001,1,697.37
TXN_000339,816,100.0,Net Banking,Authentication Failure,0,7,0,1.0,Mobile,App,12,0.8622500000000001,1,100.0
TXN_000340,659,569.91,UPI,Authentication Failure,0,6,1,0.8571428571428571,Mobile,App,20,0.7753609392857143,0,0.0
TXN_000341,547,491.9,Credit Card,Bank Decline,0,10,0,1.0,Mobile,App,8,0.7112702500000001,1,491.9
TXN_000342,1216,1026.21,UPI,Bank Decline,1,5,2,0.7142857142857143,Mobile,App,7,0.4685059035714286,1,1026.21
TXN_000343,17,388.54,Credit Card,Insufficient Funds,0,9,1,0.9,Mobile,App,1,0.60152865,0,0.0
TXN_000344,1244,2334.64,Wallet,Network Timeout,2,9,3,0.75,Mobile,App,14,0.6966634,1,2334.64
TXN_000345,2206,1310.98,Credit Card,Network Timeout,2,10,2,0.8333333333333334,Mobile,App,9,0.7492225499999999,1,1310.98
TXN_000346,2525,198.38,Debit Card,Gateway Error,3,7,1,0.875,Mobile,App,1,0.6770040500000001,1,198.38
TXN_000347,1070,529.81,Credit Card,Expired Card,3,8,3,0.7272727272727273,Mobile,App,8,0.18753911136363632,1,529.81
TXN_000348,2566,2256.9,UPI,Network Timeout,2,9,5,0.6428571428571429,Mobile,App,14,0.6325720357142858,1,2256.9
TXN_000349,2147,380.66,Credit Card,Insufficient Funds,0,6,2,0.75,Mobile,App,15,0.51154835,1,380.66
TXN_000350,1769,637.58,Credit Card,Bank Decline,1,11,1,0.9166666666666666,Desktop,App,4,0.5909060500000001,1,637.58
TXN_000351,1061,2045.3,Debit Card,Authentication Failure,1,4,2,0.6666666666666666,Desktop,Web,3,0.5873867500000001,0,0.0
TXN_000352,2328,431.61,UPI,Gateway Error,1,8,1,0.8888888888888888,Desktop,Web,6,0.8247543083333333,1,431.61
TXN_000353,2545,1633.34,UPI,Authentication Failure,2,4,3,0.5714285714285714,Mobile,App,2,0.4612737928571429,1,1633.34
TXN_000354,302,321.18,Debit Card,Gateway Error,0,4,1,0.8,Desktop,App,17,0.8416970500000001,1,321.18
TXN_000355,181,100.0,UPI,Bank Decline,1,2,4,0.3333333333333333,Mobile,App,16,0.24225000000000005,0,0.0
TXN_000356,607,1777.25,Net Banking,Gateway Error,0,7,2,0.7777777777777778,Desktop,App,1,0.8247235416666666,1,1777.25
TXN_000357,700,944.81,Credit Card,Bank Decline,2,8,1,0.8888888888888888,Desktop,Web,12,0.5034713083333333,0,0.0
TXN_000358,993,995.9,UPI,Insufficient Funds,1,7,0,1.0,Mobile,Web,7,0.5900102500000001,1,995.9
TXN_000359,1140,277.45,Credit Card,Network Timeout,1,12,4,0.75,Mobile,App,21,0.771806375,1,277.45
TXN_000360,191,295.69,Credit Card,Network Timeout,2,8,2,0.8,Desktop,App,2,0.7317607750000001,1,295.69
TXN_000361,2301,1669.62,UPI,Network Timeout,2,8,2,0.8,Mobile,App,23,0.7283259500000001,1,1669.62
TXN_000362,981,808.0,UPI,Authentication Failure,1,6,2,0.75,Mobile,App,4,0.6404800000000002,0,0.0
TXN_000363,2976,605.49,UPI,Authentication Failure,0,5,2,0.7142857142857143,Tablet,Web,5,0.6895577035714286,1,605.49
TXN_000364,2007,793.73,UPI,Network Timeout,2,15,3,0.8333333333333334,Mobile,App,22,0.7505156749999999,1,793.73
TXN_000365,1185,2223.43,Credit Card,Network Timeout,3,8,2,0.8,Desktop,Web,3,0.6569414250000001,1,2223.43
TXN_000366,128,1186.72,Debit Card,Expired Card,1,11,1,0.9166666666666666,Tablet,Web,22,0.4395332,1,1186.72
TXN_000367,2066,454.99,UPI,Insufficient Funds,1,8,2,0.8,Mobile,App,9,0.47136252500000003,0,0.0
TXN_000368,1817,216.42,Credit Card,Authentication Failure,1,1,5,0.16666666666666666,Mobile,App,12,0.29195895,1,216.42
TXN_000369,1759,1064.69,Net Banking,Insufficient Funds,1,10,2,0.8333333333333334,Mobile,Web,6,0.48983827499999993,1,1064.69
TXN_000370,2614,317.61,Credit Card,Gateway Error,3,9,1,0.9,Mobile,App,8,0.691705975,1,317.61
TXN_000371,570,258.29,Debit Card,Bank Decline,2,5,0,1.0,Mobile,App,18,0.5718542750000001,1,258.29
TXN_000372,1347,1905.69,UPI,Network Timeout,1,2,0,1.0,Desktop,Web,4,0.9177357749999999,1,1905.69
TXN_000373,1896,1336.65,UPI,Authentication Failure,2,11,3,0.7857142857142857,Tablet,App,4,0.5905869464285715,0,0.0
TXN_000374,2734,905.56,UPI,Expired Card,1,8,2,0.8,Mobile,App,23,0.37023610000000007,0,0.0
TXN_000375,626,246.97,Debit Card,Insufficient Funds,1,6,2,0.75,Desktop,App,5,0.441882575,0,0.0
TXN_000376,2902,2783.36,Credit Card,Gateway Error,3,7,3,0.7,Desktop,App,23,0.5655416000000001,0,0.0
TXN_000377,1687,1514.88,Wallet,Bank Decline,0,7,1,0.875,Mobile,Web,9,0.6337128,0,0.0
TXN_000378,155,521.64,Credit Card,Insufficient Funds,2,2,1,0.6666666666666666,Mobile,App,0,0.3211958999999999,0,0.0
TXN_000379,2538,440.44,UPI,Authentication Failure,1,9,2,0.8181818181818182,Desktop,App,14,0.6823079909090909,1,440.44
TXN_000380,1410,708.25,Debit Card,Insufficient Funds,0,8,1,0.8888888888888888,Mobile,App,21,0.5940627083333333,0,0.0
TXN_000381,785,453.62,UPI,Gateway Error,2,7,3,0.7,Desktop,Web,19,0.64136595,1,453.62
TXN_000382,246,3902.93,Debit Card,Bank Decline,1,8,1,0.8888888888888888,Mobile,Web,12,0.5660760083333333,0,0.0
TXN_000383,1501,488.62,UPI,Authentication Failure,2,5,2,0.7142857142857143,Mobile,Web,3,0.5498498785714286,0,0.0
TXN_000384,1706,283.07,UPI,Bank Decline,1,8,3,0.7272727272727273,Desktop,Web,12,0.47815596136363636,0,0.0
TXN_000385,2807,2370.21,UPI,Insufficient Funds,2,8,2,0.8,Mobile,Web,22,0.39657447500000004,0,0.0
TXN_000386,538,421.89,Wallet,Authentication Failure,0,6,2,0.75,Mobile,App,8,0.7114452750000001,0,0.0
TXN_000387,1891,1247.81,Credit Card,Network Timeout,0,6,2,0.75,Mobile,Web,14,0.8393804750000001,1,1247.81
TXN_000388,1842,1141.74,UPI,Authentication Failure,1,7,3,0.7,Mobile,App,0,0.60964565,1,1141.74
TXN_000389,921,634.7,UPI,Network Timeout,2,6,1,0.8571428571428571,Tablet,Web,3,0.7651989642857141,1,634.7
TXN_000390,2456,305.39,UPI,Network Timeout,2,6,3,0.6666666666666666,Mobile,App,5,0.651736525,1,305.39
TXN_000391,525,639.99,UPI,Bank Decline,0,9,0,1.0,Mobile,App,21,0.710900025,1,639.99
TXN_000392,2876,260.89,UPI,Gateway Error,2,6,3,0.6666666666666666,Desktop,App,7,0.621847775,1,260.89
TXN_000393,1530,652.64,Debit Card,Expired Card,2,14,1,0.9333333333333333,Mobile,App,21,0.3808684,1,652.64
TXN_000394,2951,1234.26,Debit Card,Insufficient Funds,1,8,3,0.7272727272727273,Mobile,Web,21,0.42577798636363634,1,1234.26
TXN_000395,36,2628.65,Wallet,Authentication Failure,2,10,0,1.0,Mobile,App,11,0.7159283750000001,0,0.0
TXN_000396,685,278.58,UPI,Expired Card,0,11,4,0.7333333333333333,Mobile,App,19,0.4018035499999999,0,0.0
TXN_000397,20,544.37,Net Banking,Expired Card,0,0,2,0.0,Mobile,App,11,0.05,0,0.0
TXN_000398,2369,437.1,UPI,Network Timeout,2,8,2,0.8,Desktop,Web,23,0.7314072500000001,1,437.1
TXN_000399,2560,827.98,UPI,Expired Card,3,4,2,0.6666666666666666,Mobile,Web,18,0.15043004999999995,0,0.0
TXN_000400,400,196.87,UPI,Network Timeout,0,10,2,0.8333333333333334,Mobile,App,3,0.8920078249999999,1,196.87
TXN_000401,2702,316.42,Wallet,Insufficient Funds,2,6,0,1.0,Desktop,App,18,0.5217089500000001,1,316.42
TXN_000402,972,171.81,Wallet,Gateway Error,0,8,1,0.8888888888888888,Mobile,App,12,0.8954038083333333,1,171.81
TXN_000403,1907,210.47,Net Banking,Authentication Failure,2,11,1,0.9166666666666666,Mobile,Web,13,0.671973825,1,210.47
TXN_000404,2519,392.15,UPI,Authentication Failure,2,8,1,0.8888888888888888,Mobile,App,0,0.6548529583333333,1,392.15
TXN_000405,1167,2531.85,Debit Card,Insufficient Funds,1,6,0,1.0,Desktop,App,3,0.586170375,1,2531.85
TXN_000406,1116,878.38,Credit Card,Authentication Failure,0,13,3,0.8125,Mobile,App,4,0.74780405,0,0.0
TXN_000407,834,700.64,UPI,Network Timeout,2,3,5,0.375,Mobile,App,9,0.47574839999999996,0,0.0
TXN_000408,1824,1953.76,UPI,Authentication Failure,2,7,2,0.7777777777777778,Mobile,App,10,0.5842822666666667,0,0.0
TXN_000409,2775,904.04,Credit Card,Network Timeout,1,6,3,0.6666666666666666,Mobile,Web,4,0.7202398999999999,1,904.04
TXN_000410,1983,974.63,Debit Card,Insufficient Funds,2,6,1,0.8571428571428571,Mobile,App,19,0.43434913928571417,1,974.63
TXN_000411,854,455.58,Debit Card,Gateway Error,5,9,3,0.75,Mobile,App,17,0.46136105,0,0.0
TXN_000412,51,399.47,Credit Card,Insufficient Funds,2,6,2,0.75,Desktop,Web,10,0.371501325,0,0.0
TXN_000413,575,233.01,Credit Card,Authentication Failure,1,8,3,0.7272727272727273,Desktop,App,9,0.6282811113636364,1,233.01
TXN_000414,1149,411.22,Credit Card,Insufficient Funds,2,2,5,0.2857142857142857,Desktop,Web,22,0.09290052142857143,0,0.0
TXN_000415,2198,531.44,Debit Card,Authentication Failure,2,11,1,0.9166666666666666,Mobile,Web,19,0.6711714000000001,1,531.44
TXN_000416,2362,876.36,UPI,Insufficient Funds,0,6,4,0.6,Desktop,Web,19,0.42030909999999994,1,876.36
TXN_000417,2618,645.87,Debit Card,Bank Decline,1,6,1,0.8571428571428571,Mobile,Web,8,0.5551710392857143,1,645.87
TXN_000418,2353,496.68,UPI,Insufficient Funds,3,7,0,1.0,Tablet,App,11,0.4512583,0,0.0
TXN_000419,1716,320.75,UPI,Gateway Error,2,8,1,0.8888888888888888,Mobile,App,19,0.7550314583333333,1,320.75
TXN_000420,682,915.35,UPI,Bank Decline,0,7,3,0.7,Mobile,Web,11,0.530211625,1,915.35
TXN_000421,838,446.66,Credit Card,Insufficient Funds,2,4,0,1.0,Desktop,App,12,0.52138335,1,446.66
TXN_000422,1078,882.75,UPI,Expired Card,2,6,5,0.5454545454545454,Mobile,Web,20,0.14756585227272723,0,0.0
TXN_000423,2492,143.94,Net Banking,Bank Decline,2,4,2,0.6666666666666666,Desktop,App,10,0.37214015,0,0.0
TXN_000424,2661,870.56,Credit Card,Gateway Error,0,8,3,0.7272727272727273,Mobile,Web,0,0.7966872363636364,1,870.56
